date,platform,age_group,region,device,campaign_type,hour,impressions,month,click_rate,clicks,cpc,cost,conversion_rate,conversions,day,fatigue_factor
2035-06-01,Instagram,26-35,North India,Mobile,Image,3,37539,6,0.07167393523769379,2690,1.3,3497.0,0.08593660750037425,195,3803,0.84788
2035-06-02,Google,26-35,South India,Mobile,Video,12,80072,6,0.04375887916691652,3503,0.9,3152.7000000000003,0.2230657589024934,662,3804,0.8478399999999999
2035-06-03,Instagram,26-35,South India,Desktop,Image,7,43088,6,0.04461056380687105,1922,1.3,2498.6,0.1529488114578764,248,3805,0.8478
2035-06-04,Google,26-35,West India,Mobile,Image,10,63438,6,0.02654064510893777,1683,0.9,1514.7,0.09614494834420126,136,3806,0.84776
2035-06-05,Google,18-25,West India,Mobile,Image,23,17077,6,0.057257645426680895,977,0.9,879.3000000000001,0.10903286656991229,89,3807,0.84772
2035-06-06,Google,36-50,South India,Mobile,Video,18,26273,6,0.07111785394600503,1868,0.9,1681.2,0.16002235020100405,252,3808,0.84768
2035-06-07,Google,26-35,West India,Mobile,Text,22,32052,6,0.02579807827688758,826,0.9,743.4,0.08869392474145105,61,3809,0.84764
2035-06-08,Instagram,26-35,North India,Mobile,Text,4,68955,6,0.06908167937924002,4763,1.3,6191.900000000001,0.07489196239858857,301,3810,0.8476
2035-06-09,Google,18-25,North India,Mobile,Text,4,14518,6,0.02571310594405352,373,0.9,335.7,0.06927826049687576,21,3811,0.84756
2035-06-10,Google,18-25,South India,Mobile,Text,2,8396,6,0.07305762889044247,613,0.9,551.7,0.05654371111492019,28,3812,0.84752
2035-06-11,Instagram,18-25,West India,Mobile,Video,1,85548,6,0.08485004334802687,7258,1.3,9435.4,0.20098993183833547,1235,3813,0.84748
2035-06-12,Google,18-25,North India,Mobile,Image,2,41077,6,0.04523481542333789,1858,0.9,1672.2,0.0476499951805071,74,3814,0.84744
2035-06-13,Instagram,36-50,South India,Mobile,Text,14,12981,6,0.07976710131517933,1035,1.3,1345.5,0.11027013958582703,96,3815,0.8473999999999999
2035-06-14,Google,36-50,West India,Mobile,Text,6,99989,6,0.07130943727970325,7130,0.9,6417.0,0.1407830563656109,849,3816,0.84736
2035-06-15,Instagram,26-35,North India,Mobile,Video,2,69292,6,0.10335656192591389,7161,1.3,9309.300000000001,0.10016713177913951,607,3817,0.84732
2035-06-16,Instagram,36-50,West India,Desktop,Image,14,65842,6,0.035413182518142704,2331,1.3,3030.3,0.07157203951165246,140,3818,0.84728
2035-06-17,Google,26-35,West India,Mobile,Image,10,6023,6,0.04431629876278407,266,0.9,239.4,0.16508455631486949,36,3819,0.84724
2035-06-18,Google,26-35,West India,Desktop,Text,15,92954,6,0.0501969149504372,4666,0.9,4199.400000000001,0.12293663157252645,485,3820,0.8472
2035-06-19,Google,36-50,South India,Mobile,Text,12,22219,6,0.04302004099337194,955,0.9,859.5,0.11698563827267633,94,3821,0.84716
2035-06-20,Instagram,26-35,North India,Desktop,Image,1,84892,6,0.05313693356926338,4510,1.3,5863.0,0.1134247377529373,432,3822,0.84712
2035-06-21,Google,18-25,South India,Mobile,Video,19,18094,6,0.08722924800158201,1578,0.9,1420.2,0.11338374197729498,150,3823,0.84708
2035-06-22,Google,26-35,North India,Mobile,Image,11,38853,6,0.06978704028348898,2711,0.9,2439.9,0.1171306933302268,268,3824,0.84704
2035-06-23,Google,18-25,North India,Mobile,Image,20,6646,6,0.08411583515661221,559,0.9,503.1,0.1277069622281271,60,3825,0.847
2035-06-24,Google,36-50,South India,Mobile,Text,6,55045,6,0.027779889675400547,1529,0.9,1376.1000000000001,0.039475905589638205,50,3826,0.8469599999999999
2035-06-25,Google,36-50,South India,Mobile,Video,0,47925,6,0.03313983716827872,1588,0.9,1429.2,0.07082166364402567,94,3827,0.84692
2035-06-26,Instagram,26-35,North India,Mobile,Video,13,44927,6,0.0684656621106252,3075,1.3,3997.5,0.0910970420985356,237,3828,0.84688
2035-06-27,Google,18-25,North India,Desktop,Video,23,12991,6,0.052673525789441865,684,0.9,615.6,0.09231273057740186,53,3829,0.84684
2035-06-28,Google,26-35,North India,Mobile,Text,9,19978,6,0.059399238976893316,1186,0.9,1067.4,0.12739816007317228,127,3830,0.8468
2035-06-29,Instagram,36-50,West India,Mobile,Video,2,84012,6,0.03166723866206015,2660,1.3,3458.0,0.15484706165644685,348,3831,0.84676
2035-06-30,Instagram,26-35,North India,Mobile,Video,10,36723,6,0.050701023306527086,1861,1.3,2419.3,0.09995074953232692,157,3832,0.84672
2035-07-01,Google,26-35,South India,Desktop,Text,21,25787,7,0.0637614095247281,1644,0.9,1479.6000000000001,0.14332456178699654,198,3833,0.84668
2035-07-02,Google,18-25,South India,Mobile,Image,19,92693,7,0.043676820669568565,4048,0.9,3643.2000000000003,0.09377201020653969,320,3834,0.84664
2035-07-03,Google,36-50,South India,Mobile,Video,20,50092,7,0.04523941503755318,2266,0.9,2039.4,0.2358917365105942,452,3835,0.8466
2035-07-04,Instagram,26-35,North India,Mobile,Image,14,45791,7,0.038132280378498834,1746,1.3,2269.8,0.14195543448819617,209,3836,0.84656
2035-07-05,Google,18-25,North India,Mobile,Video,5,76171,7,0.03866914517584897,2945,0.9,2650.5,0.17461904849457657,435,3837,0.8465199999999999
2035-07-06,Instagram,26-35,West India,Desktop,Image,17,15932,7,0.07968702152197045,1269,1.3,1649.7,0.07653615556713562,82,3838,0.84648
2035-07-07,Instagram,18-25,West India,Desktop,Image,12,37911,7,0.03367670303610624,1276,1.3,1658.8,0.06030473548706354,64,3839,0.84644
2035-07-08,Google,18-25,South India,Mobile,Text,14,10946,7,0.02386950779952097,261,0.9,234.9,0.08839066129394654,19,3840,0.8464
2035-07-09,Google,26-35,West India,Mobile,Text,2,85899,7,0.06206165559522859,5331,0.9,4797.900000000001,0.07377405430822218,332,3841,0.84636
2035-07-10,Google,36-50,West India,Mobile,Video,14,15387,7,0.06729600743332324,1035,0.9,931.5,0.1773317995346333,154,3842,0.84632
2035-07-11,Google,36-50,South India,Mobile,Video,23,70141,7,0.025632422383964983,1797,0.9,1617.3,0.08500844453528106,128,3843,0.84628
2035-07-12,Google,18-25,North India,Mobile,Text,23,50573,7,0.025401590896054795,1284,0.9,1155.6000000000001,0.0919300635253295,99,3844,0.84624
2035-07-13,Instagram,36-50,West India,Mobile,Video,0,42405,7,0.08530227806446039,3617,1.3,4702.1,0.15353647437008303,469,3845,0.8462
2035-07-14,Instagram,18-25,North India,Mobile,Video,9,10152,7,0.07509978942525665,762,1.3,990.6,0.10707241154628268,68,3846,0.84616
2035-07-15,Instagram,36-50,South India,Desktop,Text,23,99434,7,0.07606853447484214,7563,1.3,9831.9,0.06365949725763034,406,3847,0.84612
2035-07-16,Instagram,26-35,South India,Mobile,Image,17,36415,7,0.04514104687492146,1643,1.3,2135.9,0.18193268718498887,252,3848,0.8460799999999999
2035-07-17,Google,36-50,West India,Desktop,Video,7,96879,7,0.04653638982469461,4508,0.9,4057.2000000000003,0.07132512768033578,271,3849,0.84604
2035-07-18,Google,18-25,South India,Desktop,Text,11,32848,7,0.034080631661800025,1119,0.9,1007.1,0.07716799255464116,72,3850,0.846
2035-07-19,Google,18-25,South India,Desktop,Video,4,44394,7,0.04042790255761363,1794,0.9,1614.6000000000001,0.19261365169929975,291,3851,0.84596
2035-07-20,Instagram,36-50,South India,Mobile,Video,0,70265,7,0.04311337448929806,3029,1.3,3937.7000000000003,0.164661570801659,421,3852,0.84592
2035-07-21,Instagram,26-35,West India,Desktop,Text,7,32455,7,0.03636771007194448,1180,1.3,1534.0,0.12094682035513475,120,3853,0.84588
2035-07-22,Instagram,18-25,West India,Desktop,Text,4,96348,7,0.047676930222559706,4593,1.3,5970.900000000001,0.13024322906398075,505,3854,0.8458399999999999
2035-07-23,Google,18-25,West India,Mobile,Video,16,67560,7,0.07097728846924006,4795,0.9,4315.5,0.19842600509485522,804,3855,0.8458
2035-07-24,Google,18-25,South India,Mobile,Video,14,92764,7,0.04082795071020128,3787,0.9,3408.3,0.10908361484685977,349,3856,0.84576
2035-07-25,Instagram,18-25,North India,Mobile,Image,3,17921,7,0.07771442899054222,1392,1.3,1809.6000000000001,0.10108258631841,118,3857,0.84572
2035-07-26,Google,18-25,South India,Desktop,Image,12,33179,7,0.029294538855171488,971,0.9,873.9,0.14999976211888708,122,3858,0.84568
2035-07-27,Instagram,26-35,West India,Desktop,Text,16,53235,7,0.029875239493430343,1590,1.3,2067.0,0.1285747339932251,172,3859,0.84564
2035-07-28,Instagram,36-50,North India,Desktop,Video,12,33037,7,0.04863800374588417,1606,1.3,2087.8,0.13781955551731462,186,3860,0.8456
2035-07-29,Instagram,26-35,North India,Desktop,Text,1,34275,7,0.030867062564412455,1057,1.3,1374.1000000000001,0.09037923151799958,80,3861,0.84556
2035-07-30,Google,26-35,West India,Mobile,Text,23,37692,7,0.06706065020281758,2527,0.9,2274.3,0.11631986192461345,247,3862,0.84552
2035-07-31,Google,18-25,North India,Mobile,Video,3,9872,7,0.035911654290846945,354,0.9,318.6,0.10657182695303262,31,3863,0.84548
2035-08-01,Google,26-35,North India,Mobile,Image,1,52764,8,0.07204646759333909,3801,0.9,3420.9,0.15686267139002502,503,3864,0.84544
2035-08-02,Google,18-25,West India,Mobile,Text,11,91871,8,0.04838437422039668,4445,0.9,4000.5,0.05925405332687146,222,3865,0.8453999999999999
2035-08-03,Google,26-35,North India,Mobile,Text,18,87143,8,0.029633934250052226,2582,0.9,2323.8,0.13223667593912267,288,3866,0.84536
2035-08-04,Instagram,18-25,North India,Desktop,Video,17,53299,8,0.05892719733545066,3140,1.3,4082.0,0.14832122528378147,393,3867,0.84532
2035-08-05,Instagram,18-25,West India,Desktop,Image,9,35961,8,0.07313222330293928,2629,1.3,3417.7000000000003,0.1240921836063866,275,3868,0.84528
2035-08-06,Google,26-35,North India,Mobile,Image,4,25466,8,0.052047757064259896,1325,0.9,1192.5,0.10050399683867516,112,3869,0.84524
2035-08-07,Google,26-35,North India,Mobile,Video,10,16762,8,0.026395210632042476,442,0.9,397.8,0.07029746841396782,26,3870,0.8452
2035-08-08,Google,36-50,North India,Mobile,Text,0,19930,8,0.07272323595488485,1449,0.9,1304.1000000000001,0.13008080456886034,158,3871,0.84516
2035-08-09,Google,36-50,North India,Mobile,Video,2,55213,8,0.061501925566995276,3395,0.9,3055.5,0.05398441976059342,154,3872,0.84512
2035-08-10,Instagram,36-50,West India,Mobile,Video,16,71191,8,0.09239243813273054,6577,1.3,8550.1,0.09335423204720758,518,3873,0.84508
2035-08-11,Google,26-35,South India,Mobile,Image,14,51374,8,0.05412127881689934,2780,0.9,2502.0,0.0608948390335892,142,3874,0.84504
2035-08-12,Google,26-35,South India,Desktop,Text,13,57902,8,0.047859483426953155,2771,0.9,2493.9,0.051384742327859674,119,3875,0.845
2035-08-13,Google,18-25,North India,Desktop,Text,23,71555,8,0.03545371034222042,2536,0.9,2282.4,0.07643729360613417,163,3876,0.8449599999999999
2035-08-14,Instagram,36-50,West India,Desktop,Image,14,55875,8,0.0616872777456514,3446,1.3,4479.8,0.06245959708701221,181,3877,0.84492
2035-08-15,Instagram,18-25,West India,Mobile,Text,15,40314,8,0.08321054890326178,3354,1.3,4360.2,0.10318490854051676,292,3878,0.84488
2035-08-16,Google,18-25,North India,Mobile,Text,3,53175,8,0.0576243750836033,3064,0.9,2757.6,0.10320031812627613,266,3879,0.84484
2035-08-17,Google,18-25,South India,Mobile,Video,18,86200,8,0.04894782570962921,4219,0.9,3797.1,0.21581092082668402,768,3880,0.8448
2035-08-18,Instagram,18-25,North India,Desktop,Video,23,49978,8,0.0842809194463564,4212,1.3,5475.6,0.09342700107578628,331,3881,0.84476
2035-08-19,Instagram,36-50,West India,Desktop,Video,7,59415,8,0.06299087222843956,3742,1.3,4864.6,0.09994196841191998,315,3882,0.84472
2035-08-20,Google,18-25,West India,Mobile,Text,5,83460,8,0.03217512634094358,2685,0.9,2416.5,0.06331787825366027,143,3883,0.84468
2035-08-21,Instagram,26-35,South India,Desktop,Text,15,47255,8,0.07082215644719426,3346,1.3,4349.8,0.13973897245245992,394,3884,0.84464
2035-08-22,Instagram,26-35,West India,Mobile,Text,2,50662,8,0.0470266706719029,2382,1.3,3096.6,0.08493914954220044,170,3885,0.8446
2035-08-23,Instagram,26-35,West India,Mobile,Text,7,89082,8,0.10758009391356728,9583,1.3,12457.9,0.09973821958894662,806,3886,0.84456
2035-08-24,Instagram,36-50,West India,Desktop,Image,4,81366,8,0.06845320334282375,5569,1.3,7239.7,0.09244645157834405,434,3887,0.8445199999999999
2035-08-25,Instagram,18-25,South India,Desktop,Image,4,79178,8,0.031256829554447044,2474,1.3,3216.2000000000003,0.06814919113888679,141,3888,0.84448
2035-08-26,Google,36-50,West India,Mobile,Text,11,89622,8,0.04764627593797063,4270,0.9,3843.0,0.04620103534970367,166,3889,0.84444
2035-08-27,Instagram,18-25,North India,Mobile,Video,0,50496,8,0.09077623769293151,4583,1.3,5957.900000000001,0.18417644522519883,712,3890,0.8444
2035-08-28,Google,36-50,South India,Mobile,Video,6,48791,8,0.058872375183130814,2872,0.9,2584.8,0.10186101477038909,246,3891,0.84436
2035-08-29,Instagram,36-50,North India,Mobile,Image,23,96998,8,0.03692619460289135,3581,1.3,4655.3,0.16323544876829055,493,3892,0.84432
2035-08-30,Google,18-25,North India,Desktop,Image,10,58235,8,0.021927995895324914,1276,0.9,1148.4,0.16399002769023371,176,3893,0.84428
2035-08-31,Instagram,36-50,South India,Mobile,Text,9,40140,8,0.09718908214682906,3901,1.3,5071.3,0.10009083183394024,329,3894,0.84424
2035-09-01,Instagram,18-25,North India,Mobile,Text,2,33076,9,0.052368146674136126,1732,1.3,2251.6,0.14066839900980888,205,3895,0.8442
2035-09-02,Google,26-35,South India,Mobile,Text,7,45782,9,0.03305366287015334,1513,0.9,1361.7,0.04112897662114175,52,3896,0.84416
2035-09-03,Instagram,26-35,North India,Desktop,Text,0,52632,9,0.05269081301313876,2773,1.3,3604.9,0.042661098040218816,99,3897,0.84412
2035-09-04,Google,26-35,South India,Desktop,Text,7,23203,9,0.04136774690630392,959,0.9,863.1,0.06924923710522106,55,3898,0.8440799999999999
2035-09-05,Instagram,36-50,West India,Desktop,Video,22,94392,9,0.055379606565630686,5227,1.3,6795.1,0.08314449147619253,366,3899,0.84404
2035-09-06,Google,26-35,West India,Mobile,Video,19,46642,9,0.08615752640545694,4018,0.9,3616.2000000000003,0.09044315800029028,306,3900,0.844
2035-09-07,Google,18-25,North India,Desktop,Text,10,10486,9,0.051725609916855576,542,0.9,487.8,0.08343187405616023,37,3901,0.84396
2035-09-08,Instagram,26-35,West India,Mobile,Video,6,61595,9,0.10859460848204154,6688,1.3,8694.4,0.058570787359588664,329,3902,0.84392
2035-09-09,Google,26-35,South India,Mobile,Text,15,33158,9,0.05339260574710809,1770,0.9,1593.0,0.11010032633611377,163,3903,0.84388
2035-09-10,Instagram,36-50,North India,Desktop,Text,6,15681,9,0.05412230929823873,848,1.3,1102.4,0.06728380014498464,48,3904,0.8438399999999999
2035-09-11,Google,18-25,West India,Mobile,Image,12,55790,9,0.035455968374354364,1978,0.9,1780.2,0.05001665450031201,82,3905,0.8438
2035-09-12,Google,36-50,West India,Mobile,Video,9,56052,9,0.07204231906963524,4038,0.9,3634.2000000000003,0.17453915717616436,594,3906,0.84376
2035-09-13,Google,36-50,North India,Mobile,Video,16,78237,9,0.047414395913953335,3709,0.9,3338.1,0.14988739117423605,468,3907,0.84372
2035-09-14,Instagram,18-25,West India,Mobile,Image,2,16372,9,0.04146087646116713,678,1.3,881.4,0.15108020909529546,86,3908,0.84368
2035-09-15,Google,36-50,West India,Mobile,Video,6,27611,9,0.03112994310753603,859,0.9,773.1,0.2057913050022033,148,3909,0.84364
2035-09-16,Google,18-25,North India,Desktop,Image,10,6523,9,0.02724037863802375,177,0.9,159.3,0.11590677743232693,16,3910,0.8436
2035-09-17,Google,26-35,West India,Mobile,Video,12,46793,9,0.04140535976869011,1937,0.9,1743.3,0.180168288395366,293,3911,0.84356
2035-09-18,Google,18-25,West India,Mobile,Text,4,21233,9,0.042147910324270677,894,0.9,804.6,0.05770274229708481,43,3912,0.84352
2035-09-19,Instagram,18-25,West India,Desktop,Image,22,25955,9,0.04559500767778365,1183,1.3,1537.9,0.09745137380851966,97,3913,0.84348
2035-09-20,Instagram,18-25,West India,Desktop,Text,18,70299,9,0.04573355655112423,3215,1.3,4179.5,0.09707844751197803,263,3914,0.84344
2035-09-21,Google,36-50,North India,Mobile,Text,14,48524,9,0.05242871842706466,2544,0.9,2289.6,0.09348422076875883,199,3915,0.8433999999999999
2035-09-22,Instagram,18-25,South India,Mobile,Video,0,43621,9,0.10149297425503204,4427,1.3,5755.1,0.18554873552503853,692,3916,0.84336
2035-09-23,Google,18-25,South India,Mobile,Image,4,85978,9,0.0622705254887875,5353,0.9,4817.7,0.1665749179550471,751,3917,0.84332
2035-09-24,Instagram,18-25,West India,Mobile,Text,12,92418,9,0.03309580745816834,3058,1.3,3975.4,0.11335549828848789,291,3918,0.84328
2035-09-25,Instagram,26-35,West India,Mobile,Text,9,69001,9,0.06636376434100187,4579,1.3,5952.7,0.0396222132324893,152,3919,0.84324
2035-09-26,Instagram,18-25,South India,Mobile,Image,4,70987,9,0.07384295640233599,5241,1.3,6813.3,0.09808738136669506,433,3920,0.8432
2035-09-27,Google,36-50,West India,Mobile,Video,22,82597,9,0.0590763942836779,4879,0.9,4391.1,0.14416975543520283,592,3921,0.84316
2035-09-28,Instagram,18-25,South India,Mobile,Text,0,1015,9,0.1042596073877412,105,1.3,136.5,0.1038801123214768,8,3922,0.84312
2035-09-29,Google,18-25,North India,Mobile,Video,9,5410,9,0.07011530834328723,379,0.9,341.1,0.052749596015462974,16,3923,0.84308
2035-09-30,Instagram,26-35,North India,Mobile,Image,17,19964,9,0.08342949500841688,1665,1.3,2164.5,0.16842466368403303,236,3924,0.84304
2035-10-01,Google,18-25,North India,Mobile,Video,21,71671,10,0.06247756385222752,4477,0.9,4029.3,0.1981944421476078,747,3925,0.843
2035-10-02,Instagram,36-50,North India,Mobile,Image,7,74484,10,0.07607973329649674,5666,1.3,7365.8,0.14091031840970358,672,3926,0.8429599999999999
2035-10-03,Instagram,18-25,North India,Mobile,Video,19,71325,10,0.10020676253857051,7147,1.3,9291.1,0.05443437704465677,327,3927,0.84292
2035-10-04,Instagram,36-50,North India,Mobile,Video,2,9602,10,0.06694324125974337,642,1.3,834.6,0.11426117054699053,61,3928,0.84288
2035-10-05,Google,26-35,South India,Mobile,Text,18,8232,10,0.03866939025951074,318,0.9,286.2,0.09103883445744108,23,3929,0.84284
2035-10-06,Instagram,18-25,West India,Desktop,Video,18,58245,10,0.07163928260444319,4172,1.3,5423.6,0.14174837087696313,498,3930,0.8428
2035-10-07,Google,26-35,South India,Mobile,Text,1,48950,10,0.0698668279778945,3419,0.9,3077.1,0.044721035134633894,128,3931,0.84276
2035-10-08,Instagram,18-25,North India,Mobile,Image,16,71371,10,0.07426277377463102,5300,1.3,6890.0,0.09434633391778414,421,3932,0.84272
2035-10-09,Google,36-50,West India,Mobile,Image,15,92602,10,0.048769713239777406,4516,0.9,4064.4,0.14609750437967023,555,3933,0.84268
2035-10-10,Google,26-35,West India,Mobile,Text,20,29381,10,0.03181318169363518,934,0.9,840.6,0.1527629459985311,119,3934,0.84264
2035-10-11,Google,18-25,North India,Desktop,Video,9,77305,10,0.019897744137777226,1538,0.9,1384.2,0.14063273697785378,182,3935,0.8426
2035-10-12,Google,36-50,North India,Mobile,Image,20,57025,10,0.05733474777247689,3269,0.9,2942.1,0.1631014373946548,449,3936,0.84256
2035-10-13,Google,26-35,North India,Mobile,Image,15,83192,10,0.06839114324026238,5689,0.9,5120.1,0.17080561799777746,818,3937,0.8425199999999999
2035-10-14,Google,18-25,North India,Mobile,Image,4,54706,10,0.07322283496630934,4005,0.9,3604.5,0.09582599641291978,322,3938,0.84248
2035-10-15,Google,26-35,North India,Desktop,Text,19,1819,10,0.05716726218690889,103,0.9,92.7,0.10789545327504904,9,3939,0.84244
2035-10-16,Instagram,18-25,North India,Desktop,Image,2,36383,10,0.07711527953758178,2805,1.3,3646.5,0.06635761117272969,156,3940,0.8424
2035-10-17,Instagram,36-50,West India,Mobile,Image,2,79684,10,0.05019864376264735,4000,1.3,5200.0,0.10659050212662871,358,3941,0.84236
2035-10-18,Google,36-50,North India,Mobile,Image,1,72605,10,0.06058172047952252,4398,0.9,3958.2000000000003,0.04842873521949074,178,3942,0.84232
2035-10-19,Google,26-35,North India,Desktop,Image,20,6640,10,0.06312778733448497,419,0.9,377.1,0.041876920541353536,14,3943,0.84228
2035-10-20,Google,26-35,West India,Desktop,Text,3,60888,10,0.040738632858491816,2480,0.9,2232.0,0.14025740086555674,292,3944,0.84224
2035-10-21,Google,18-25,South India,Mobile,Text,21,87810,10,0.0566239148307924,4972,0.9,4474.8,0.1497646034096567,626,3945,0.8422
2035-10-22,Instagram,36-50,North India,Mobile,Video,17,63244,10,0.05473216755208035,3461,1.3,4499.3,0.09540551945794126,277,3946,0.84216
2035-10-23,Instagram,18-25,West India,Mobile,Image,1,74237,10,0.058015251362264604,4306,1.3,5597.8,0.10397342611940935,376,3947,0.84212
2035-10-24,Google,36-50,West India,Mobile,Text,23,85901,10,0.024453763405714757,2100,0.9,1890.0,0.09273962619173348,163,3948,0.8420799999999999
2035-10-25,Google,26-35,South India,Mobile,Video,5,69575,10,0.03670942666805311,2554,0.9,2298.6,0.14902556756861948,319,3949,0.84204
2035-10-26,Google,18-25,North India,Mobile,Video,2,55087,10,0.05059538809301511,2787,0.9,2508.3,0.06707753231896835,156,3950,0.842
2035-10-27,Instagram,18-25,North India,Desktop,Image,20,32915,10,0.06499081385235458,2139,1.3,2780.7000000000003,0.14108281530619973,253,3951,0.84196
2035-10-28,Instagram,36-50,North India,Mobile,Video,2,44642,10,0.054592749224934504,2437,1.3,3168.1,0.10111138453181588,207,3952,0.84192
2035-10-29,Google,36-50,West India,Desktop,Text,1,57611,10,0.03459020510918826,1992,0.9,1792.8,0.037771726566363184,63,3953,0.84188
2035-10-30,Google,36-50,North India,Mobile,Video,2,47889,10,0.06126716147818393,2934,0.9,2640.6,0.15357921901810775,378,3954,0.84184
2035-10-31,Instagram,26-35,North India,Desktop,Video,16,42215,10,0.07225894052674561,3050,1.3,3965.0,0.1780484483776006,457,3955,0.8418
2035-11-01,Instagram,18-25,North India,Mobile,Text,13,3487,11,0.07739286019543634,269,1.3,349.7,0.1360942332372092,30,3956,0.84176
2035-11-02,Google,36-50,North India,Mobile,Video,6,62045,11,0.04740671075255222,2941,0.9,2646.9,0.15323508917368425,378,3957,0.84172
2035-11-03,Google,26-35,South India,Mobile,Video,21,93594,11,0.06289755597010563,5886,0.9,5297.400000000001,0.08814836236115929,435,3958,0.84168
2035-11-04,Google,36-50,South India,Mobile,Video,20,94644,11,0.04696098271616287,4444,0.9,3999.6,0.16179144221012184,605,3959,0.8416399999999999
2035-11-05,Instagram,18-25,South India,Desktop,Video,5,75035,11,0.04346658751185177,3261,1.3,4239.3,0.2212936144881915,606,3960,0.8416
2035-11-06,Google,36-50,North India,Mobile,Image,7,72667,11,0.06585049968538124,4785,0.9,4306.5,0.0846244929852105,339,3961,0.84156
2035-11-07,Google,18-25,North India,Mobile,Image,18,60040,11,0.07296195141531629,4380,0.9,3942.0,0.16479564599593416,606,3962,0.84152
2035-11-08,Instagram,26-35,West India,Mobile,Text,18,91520,11,0.09431901819617673,8632,1.3,11221.6,0.04562380953524992,330,3963,0.84148
2035-11-09,Google,26-35,West India,Desktop,Video,11,62295,11,0.06162636503034848,3839,0.9,3455.1,0.17031286097613152,549,3964,0.84144
2035-11-10,Instagram,36-50,West India,Mobile,Text,4,1825,11,0.08526126095884226,155,1.3,201.5,0.048269429527150964,5,3965,0.8413999999999999
2035-11-11,Google,18-25,North India,Mobile,Image,4,2191,11,0.03757243406987673,82,0.9,73.8,0.14425041528638569,9,3966,0.84136
2035-11-12,Google,18-25,South India,Mobile,Video,13,44094,11,0.035317608307475025,1557,0.9,1401.3,0.07084676667869859,92,3967,0.84132
2035-11-13,Instagram,18-25,South India,Mobile,Video,16,64490,11,0.06198931908516936,3997,1.3,5196.1,0.11299398740398942,379,3968,0.84128
2035-11-14,Google,36-50,South India,Desktop,Image,15,81243,11,0.05387785379434352,4377,0.9,3939.3,0.16363670398892588,602,3969,0.84124
2035-11-15,Instagram,18-25,North India,Mobile,Video,3,55799,11,0.0550463539878405,3071,1.3,3992.3,0.1190468460155858,307,3970,0.8412
2035-11-16,Google,18-25,South India,Mobile,Video,7,40553,11,0.05785910406859646,2346,0.9,2111.4,0.21592045984345853,425,3971,0.84116
2035-11-17,Google,18-25,West India,Mobile,Image,2,95305,11,0.04119284205335161,3925,0.9,3532.5,0.0962433006880396,317,3972,0.84112
2035-11-18,Instagram,18-25,West India,Mobile,Text,20,7813,11,0.06339669332336671,495,1.3,643.5,0.15240001631433753,63,3973,0.84108
2035-11-19,Google,36-50,South India,Mobile,Text,4,27350,11,0.03594997140026892,983,0.9,884.7,0.039844530411595865,32,3974,0.84104
2035-11-20,Instagram,36-50,West India,Mobile,Video,22,88561,11,0.039850232293377974,3529,1.3,4587.7,0.16493845062216028,489,3975,0.841
2035-11-21,Google,18-25,South India,Mobile,Image,23,29992,11,0.06671129753114138,2000,0.9,1800.0,0.1850466946902364,311,3976,0.8409599999999999
2035-11-22,Google,18-25,South India,Mobile,Text,6,83453,11,0.06474572381381487,5403,0.9,4862.7,0.10756062931733867,488,3977,0.84092
2035-11-23,Google,26-35,West India,Mobile,Text,17,89430,11,0.03187180503062497,2850,0.9,2565.0,0.15163259940858995,363,3978,0.84088
2035-11-24,Google,26-35,West India,Mobile,Video,23,34975,11,0.024829541554192557,868,0.9,781.2,0.16694811621351738,121,3979,0.84084
2035-11-25,Instagram,18-25,West India,Mobile,Text,7,25992,11,0.08077320872283683,2099,1.3,2728.7000000000003,0.08511362900861952,149,3980,0.8408
2035-11-26,Instagram,18-25,West India,Desktop,Image,10,44736,11,0.030538704608421743,1366,1.3,1775.8,0.11215283288774963,128,3981,0.84076
2035-11-27,Google,26-35,South India,Desktop,Text,13,2237,11,0.035699006825507994,79,0.9,71.10000000000001,0.15226076562077231,10,3982,0.84072
2035-11-28,Google,26-35,West India,Mobile,Image,17,5943,11,0.027182411123170366,161,0.9,144.9,0.17406168975838154,23,3983,0.84068
2035-11-29,Instagram,18-25,West India,Mobile,Image,12,54917,11,0.06960763673826399,3822,1.3,4968.6,0.1178240781356017,378,3984,0.84064
2035-11-30,Instagram,36-50,North India,Mobile,Video,5,93055,11,0.04552330205065127,4236,1.3,5506.8,0.09462117919559035,336,3985,0.8406
2035-12-01,Google,36-50,West India,Desktop,Text,12,93292,12,0.027112212801068066,2529,0.9,2276.1,0.06247968709053689,132,3986,0.84056
2035-12-02,Google,18-25,West India,Desktop,Video,0,22220,12,0.04478254506981186,995,0.9,895.5,0.12814409922967931,106,3987,0.8405199999999999
2035-12-03,Google,18-25,South India,Mobile,Text,10,48798,12,0.04198654844338293,2048,0.9,1843.2,0.07619071837503791,131,3988,0.84048
2035-12-04,Instagram,26-35,South India,Mobile,Video,6,29694,12,0.09463265534828322,2810,1.3,3653.0,0.13057062654461535,307,3989,0.84044
2035-12-05,Google,26-35,North India,Mobile,Video,9,29250,12,0.06050475269103446,1769,0.9,1592.1000000000001,0.1787809020884527,265,3990,0.8404
2035-12-06,Google,36-50,West India,Mobile,Video,1,80478,12,0.06802445704353072,5474,0.9,4926.6,0.12729391442776658,584,3991,0.84036
